@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.6034629271,2892
0.4428222841,2893
0.6375713242,2894
0.7953416112,2895
0.4559935209,2896
0.4847089825,2897
0.4827421962,2898
0.4881436297,2899
0.7743408626,2900
0.6343211857,2901
0.4608527957,2902
0.3803264051,2903
0.5196396205,2904
0.6673341492,2905
0.6777885598,2906
0.4847250392,2907
0.316585374,2908
0.3062043911,2909
0.3972224515,2910
0.7839264752,2911
0.6435663516,2912
0.5485020768,2913
0.541032845,2914
0.4681470628,2915
0.7718937118,2916
0.6475456196,2917
0.3935719201,2918
0.3344934297,2919
0.3267389788,2920
0.514179735,2921
0.8101050931,2922
0.5123012644,2923
0.4328215952,2924
0.4335849974,2925
0.4762652585,2926
0.6992343034,2927
0.5574063571,2928
0.424035756,2929
0.4087324089,2930
0.4196711881,2931
0.6381423644,2932
0.7572559595,2933
0.5616181216,2934
0.5437309297,2935
0.5987167003,2936
0.6009242828,2937
0.8150465889,2938
0.6422613874,2939
0.6340917205,2940
0.5630402814,2941
0.427078187,2942
0.7127394329,2943
0.7497403409,2944
0.5517271852,2945
0.4358199698,2946
0.3971361446,2947
0.4923498298,2948
0.7357241062,2949
0.5679727711,2950
0.5429736919,2951
0.5379387487,2952
0.5615475796,2953
0.6600705943,2954
0.5403960943,2955
0.5341666367,2956
0.395180851,2957
0.3253403298,2958
0.5440051056,2959
0.7508702741,2960
0.5517833305,2961
0.5129772461,2962
0.3114741891,2963
0.4070758265,2964
0.7385349318,2965
0.6586625865,2966
0.5608569056,2967
0.5276251855,2968
0.4588708108,2969
0.6269577299,2970
0.6974417486,2971
0.4824130682,2972
0.5523030631,2973
0.4882609962,2974
0.5225061145,2975
0.7892708363,2976
0.5139933546,2977
0.5386221088,2978
0.4057122183,2979
0.3762062535,2980
0.592486497,2981
0.7355321332,2982
0.4478935926,2983
0.4046209095,2984
0.3980507818,2985
0.6153102744,2986
0.7275784533,2987
0.6405949636,2988
0.5720522198,2989
0.4942358086,2990
0.5361391777,2991
0.7535322946,2992
0.4454202117,2993
0.4403062487,2994
0.3146500533,2995
0.3004751205,2996
